countyfips,STNAME,CTYNAME,TOT_POP,PercentHBAC,dens2010,Eq Type,turnout
51620,Virginia,Franklin city,8013,0.006239860227130912,1045.85,Paper ballot,0.46192156065812007
51630,Virginia,Fredericksburg city,29144,0.015200384298654954,2326.21,Paper ballot,0.46192156065812007
51640,Virginia,Galax city,6423,0.012610929472209247,854.65,Paper ballot,0.46192156065812007
51650,Virginia,Hampton city,134313,0.017972943795462836,2673.16,Paper ballot,0.46192156065812007
51660,Virginia,Harrisonburg city,54033,0.017822441841097107,2808.23,Paper ballot,0.46192156065812007
51670,Virginia,Hopewell city,22596,0.016374579571605593,2197.95,Paper ballot,0.46192156065812007
51678,Virginia,Lexington city,7136,0.002942825112107623,2820.3,Paper ballot,0.46192156065812007
51680,Virginia,Lynchburg city,82126,0.005308915568760198,1538.2,Paper ballot,0.46192156065812007
51683,Virginia,Manassas city,41641,0.025984006147787037,3827.77,Paper ballot,0.46192156065812007
51685,Virginia,Manassas Park city,17307,0.02195643381290807,5633.14,Paper ballot,0.46192156065812007
51690,Virginia,Martinsville city,12902,0.0074407068671523795,1261.47,Paper ballot,0.46192156065812007
51700,Virginia,Newport News city,178626,0.023003370170076025,2630.03,Paper ballot,0.46192156065812007
51710,Virginia,Norfolk city,244076,0.018121404808338386,4486.35,Paper ballot,0.46192156065812007
51720,Virginia,Norton city,3968,0.0005040322580645161,529.08,Paper ballot,0.46192156065812007
51730,Virginia,Petersburg city,31567,0.015966040485316944,1413.76,Paper ballot,0.46192156065812007
51735,Virginia,Poquoson city,12190,0.0017227235438884332,793.26,Paper ballot,0.46192156065812007
51740,Virginia,Portsmouth city,94632,0.012902612224194776,2838.86,Paper ballot,0.46192156065812007
51750,Virginia,Radford city,18339,0.0034353018158023883,1662.15,Paper ballot,0.46192156065812007
51760,Virginia,Richmond city,228783,0.012037607689382515,3414.65,Paper ballot,0.46192156065812007
51770,Virginia,Roanoke city,99920,0.009207365892714172,2279.8,Paper ballot,0.46192156065812007
51775,Virginia,Salem city,25643,0.004796630659439223,1718.0,Paper ballot,0.46192156065812007
51790,Virginia,Staunton city,24922,0.004694647299574673,1188.77,Paper ballot,0.46192156065812007
51800,Virginia,Suffolk city,91185,0.010758348412567856,211.37,Paper ballot,0.46192156065812007
51810,Virginia,Virginia Beach city,450189,0.014844876263080618,1758.9,Paper ballot,0.46192156065812007
51820,Virginia,Waynesboro city,22628,0.009015379176241824,1396.77,Paper ballot,0.46192156065812007
51830,Virginia,Williamsburg city,14896,0.010674006444683136,1559.29,Paper ballot,0.46192156065812007
51840,Virginia,Winchester city,28108,0.015547175181443006,2838.06,Paper ballot,0.46192156065812007
53001,Washington,Adams County,19759,0.016802469760615415,9.73,Mail,0.42541728682284874
53003,Washington,Asotin County,22610,0.002255639097744361,33.99,Mail,0.42541728682284874
53005,Washington,Benton County,201877,0.005577653719839308,103.02,Mail,0.42541728682284874
53007,Washington,Chelan County,77036,0.00523132042162106,24.81,Mail,0.42541728682284874
53009,Washington,Clallam County,76737,0.003296975383452572,41.08,Mail,0.42541728682284874
53011,Washington,Clark County,481857,0.004488883631450825,676.25,Mail,0.42541728682284874
53013,Washington,Columbia County,4059,0.0027100271002710027,4.69,Mail,0.42541728682284874
53015,Washington,Cowlitz County,108987,0.003018708653325626,89.82,Mail,0.42541728682284874
53017,Washington,Douglas County,42907,0.005779942666697742,21.12,Mail,0.42541728682284874
53019,Washington,Ferry County,7649,0.002353248790691594,3.43,Mail,0.42541728682284874
53021,Washington,Franklin County,94347,0.011394108980677711,62.92,Mail,0.42541728682284874
53023,Washington,Garfield County,2247,0.0053404539385847796,3.19,Mail,0.42541728682284874
53025,Washington,Grant County,97331,0.010685187658608254,33.26,Mail,0.42541728682284874
53027,Washington,Grays Harbor County,73901,0.0026386652413363824,38.27,Mail,0.42541728682284874
53029,Washington,Island County,84460,0.004878048780487805,376.62,Mail,0.42541728682284874
53031,Washington,Jefferson County,31729,0.001575845441079139,16.56,Mail,0.42541728682284874
53033,Washington,King County,2233163,0.006183605943677197,912.88,Mail,0.42541728682284874
53035,Washington,Kitsap County,269805,0.004822001074850355,635.87,Mail,0.42541728682284874
53037,Washington,Kittitas County,47364,0.002850266024828984,17.81,Mail,0.42541728682284874
53039,Washington,Klickitat County,22107,0.003166417876690641,10.86,Mail,0.42541728682284874
53041,Washington,Lewis County,79604,0.002914426410733129,31.4,Mail,0.42541728682284874
53043,Washington,Lincoln County,10740,0.0014897579143389199,4.57,Mail,0.42541728682284874
53045,Washington,Mason County,65507,0.0030531088280641764,63.27,Mail,0.42541728682284874
53047,Washington,Okanogan County,42132,0.00370264881800057,7.81,Mail,0.42541728682284874
53049,Washington,Pacific County,22036,0.004991831548375385,22.43,Mail,0.42541728682284874
53051,Washington,Pend Oreille County,13602,0.0022055580061755625,9.29,Mail,0.42541728682284874
53053,Washington,Pierce County,891299,0.010704600812970732,476.32,Mail,0.42541728682284874
53055,Washington,San Juan County,17128,0.002568893040635217,90.67,Mail,0.42541728682284874
53057,Washington,Skagit County,128206,0.0047345678049389266,67.53,Mail,0.42541728682284874
53059,Washington,Skamania County,11924,0.0017611539751761153,6.68,Mail,0.42541728682284874
53061,Washington,Snohomish County,814901,0.004816535996397108,341.75,Mail,0.42541728682284874
53063,Washington,Spokane County,514631,0.002947743140230573,267.16,Mail,0.42541728682284874
53065,Washington,Stevens County,45260,0.0013035793194874062,17.57,Mail,0.42541728682284874
53067,Washington,Thurston County,286419,0.006088981527063498,349.41,Mail,0.42541728682284874
53069,Washington,Wahkiakum County,4426,0.0031631269769543608,15.1,Mail,0.42541728682284874
53071,Washington,Walla Walla County,60922,0.004448310954991629,46.28,Mail,0.42541728682284874
53073,Washington,Whatcom County,225685,0.0035713494472384075,95.47,Mail,0.42541728682284874
53075,Washington,Whitman County,49791,0.0030326765881384184,20.74,Mail,0.42541728682284874
53077,Washington,Yakima County,251446,0.009723757784971724,56.63,Mail,0.42541728682284874
54001,West Virginia,Barbour County,16535,0.00042334442092530994,48.64,Paper and DRE with paper trail,0.4017968921358552
54003,West Virginia,Berkeley County,117123,0.004704455999248653,324.37,Paper and DRE with paper trail,0.4017968921358552
54005,West Virginia,Boone County,21951,0.00027333606669400026,49.11,Paper and DRE with paper trail,0.4017968921358552
54007,West Virginia,Braxton County,14089,0.0007097735822272695,28.43,Paper and DRE with paper trail,0.4017968921358552
54009,West Virginia,Brooke County,22203,0.0013061298022789714,269.82,Paper and DRE with paper trail,0.4017968921358552
54011,West Virginia,Cabell County,93224,0.0015661203123659144,342.75,Paper and DRE with paper trail,0.4017968921358552
54013,West Virginia,Calhoun County,7254,0.0006892748828232699,27.31,Paper and DRE with paper trail,0.4017968921358552
54015,West Virginia,Clay County,8632,0.0004633920296570899,27.45,Paper and DRE with paper trail,0.4017968921358552
54017,West Virginia,Doddridge County,8406,0.0004758505829169641,25.65,Paper and DRE with paper trail,0.4017968921358552
54019,West Virginia,Fayette County,43018,0.0011390580687154215,69.59,Paper and DRE with paper trail,0.4017968921358552
54021,West Virginia,Gilmer County,8026,0.006603538499875405,25.68,Paper and DRE with paper trail,0.4017968921358552
54023,West Virginia,Grant County,11626,0.0022363667641493207,25.01,Paper and DRE with paper trail,0.4017968921358552
54025,West Virginia,Greenbrier County,34786,0.0010348990973380095,34.8,Paper and DRE with paper trail,0.4017968921358552
54027,West Virginia,Hampshire County,23347,0.001370625776331006,37.43,Paper and DRE with paper trail,0.4017968921358552
54029,West Virginia,Hancock County,29094,0.001271739877638001,371.34,Paper and DRE with paper trail,0.4017968921358552
54031,West Virginia,Hardy County,13775,0.00573502722323049,24.09,Paper and DRE with paper trail,0.4017968921358552
54033,West Virginia,Harrison County,67554,0.0010510110430174378,166.1,Paper and DRE with paper trail,0.4017968921358552
54035,West Virginia,Jackson County,28706,0.0004528669964467359,62.91,Paper and DRE with paper trail,0.4017968921358552
54037,West Virginia,Jefferson County,56811,0.003661262783615849,255.2,Paper and DRE with paper trail,0.4017968921358552
54039,West Virginia,Kanawha County,180454,0.0009476099172088178,214.14,Paper and DRE with paper trail,0.4017968921358552
54041,West Virginia,Lewis County,16024,0.000873689465801298,42.54,Paper and DRE with paper trail,0.4017968921358552
54043,West Virginia,Lincoln County,20599,0.00033982232147191613,49.7,Paper and DRE with paper trail,0.4017968921358552
54045,West Virginia,Logan County,32607,0.0008280430582390284,80.98,Paper and DRE with paper trail,0.4017968921358552
54047,West Virginia,McDowell County,18223,0.0006585084782966581,41.45,Paper and DRE with paper trail,0.4017968921358552
54049,West Virginia,Marion County,56097,0.001533058808848958,182.74,Paper and DRE with paper trail,0.4017968921358552
54051,West Virginia,Marshall County,30785,0.000519733636511288,108.39,Paper and DRE with paper trail,0.4017968921358552
54053,West Virginia,Mason County,26718,0.0005614192679092747,63.43,Paper and DRE with paper trail,0.4017968921358552
54055,West Virginia,Mercer County,59131,0.0019955691600006763,148.6,Paper and DRE with paper trail,0.4017968921358552
54057,West Virginia,Mineral County,26940,0.0006681514476614699,86.06,Paper and DRE with paper trail,0.4017968921358552
54059,West Virginia,Mingo County,23785,0.0009249527012823208,63.43,Paper and DRE with paper trail,0.4017968921358552
54061,West Virginia,Monongalia County,106420,0.0017383950385265927,267.15,Paper and DRE with paper trail,0.4017968921358552
54063,West Virginia,Monroe County,13280,0.0009036144578313253,28.56,Paper and DRE with paper trail,0.4017968921358552
54065,West Virginia,Morgan County,17787,0.0008995333670658346,76.57,Paper and DRE with paper trail,0.4017968921358552
54067,West Virginia,Nicholas County,24842,0.00044279848643426456,40.56,Paper and DRE with paper trail,0.4017968921358552
54069,West Virginia,Ohio County,41755,0.0015566997964315652,419.99,Paper and DRE with paper trail,0.4017968921358552
54071,West Virginia,Pendleton County,6997,0.0020008575103615837,11.06,Paper and DRE with paper trail,0.4017968921358552
54073,West Virginia,Pleasants County,7507,0.0007992540295723991,58.45,Paper and DRE with paper trail,0.4017968921358552
54075,West Virginia,Pocahontas County,8414,0.001188495364868077,9.27,Paper and DRE with paper trail,0.4017968921358552
54077,West Virginia,Preston County,33839,0.0005319306126067555,51.66,Paper and DRE with paper trail,0.4017968921358552
54079,West Virginia,Putnam County,56682,0.0008291873963515755,160.52,Paper and DRE with paper trail,0.4017968921358552
54081,West Virginia,Raleigh County,74254,0.0021682333611657283,130.27,Paper and DRE with paper trail,0.4017968921358552
54083,West Virginia,Randolph County,28823,0.0007979738403358429,28.28,Paper and DRE with paper trail,0.4017968921358552
54085,West Virginia,Ritchie County,9721,0.0,23.12,Paper and DRE with paper trail,0.4017968921358552
54087,West Virginia,Roane County,13932,0.0006459948320413437,30.87,Paper and DRE with paper trail,0.4017968921358552
54089,West Virginia,Summers County,12760,0.0023510971786833857,38.64,Paper and DRE with paper trail,0.4017968921358552
54091,West Virginia,Taylor County,16862,0.0007709642984224884,97.79,Paper and DRE with paper trail,0.4017968921358552
54093,West Virginia,Tucker County,6955,0.00014378145219266715,17.05,Paper and DRE with paper trail,0.4017968921358552
54095,West Virginia,Tyler County,8746,0.0008003658815458495,35.93,Paper and DRE with paper trail,0.4017968921358552
54097,West Virginia,Upshur County,24415,0.0009010853983207045,68.39,Paper and DRE with paper trail,0.4017968921358552
54099,West Virginia,Wayne County,39944,0.0003254556378930503,83.96,Paper and DRE with paper trail,0.4017968921358552
54101,West Virginia,Webster County,8285,0.00012070006035003017,16.54,Paper and DRE with paper trail,0.4017968921358552
54103,West Virginia,Wetzel County,15270,0.00091683038637852,46.31,Paper and DRE with paper trail,0.4017968921358552
54105,West Virginia,Wirt County,5830,0.0005145797598627787,24.59,Paper and DRE with paper trail,0.4017968921358552
54107,West Virginia,Wood County,84203,0.0008669524838782467,237.42,Paper and DRE with paper trail,0.4017968921358552
54109,West Virginia,Wyoming County,20786,0.00024054652169729627,47.64,Paper and DRE with paper trail,0.4017968921358552
55001,Wisconsin,Adams County,20348,0.0031944171417338314,32.33,Paper and DRE with paper trail,0.5085910993524335
55003,Wisconsin,Ashland County,15600,0.0009615384615384616,15.46,Paper and DRE with paper trail,0.5085910993524335
55005,Wisconsin,Barron County,45164,0.000863519617394385,53.17,Paper and DRE with paper trail,0.5085910993524335
55007,Wisconsin,Bayfield County,15042,0.000997207818109294,10.16,Paper and DRE with paper trail,0.5085910993524335
55009,Wisconsin,Brown County,263378,0.004009446498948279,468.2,Paper and DRE with paper trail,0.5085910993524335
55011,Wisconsin,Buffalo County,13125,0.0015238095238095239,20.23,Paper and DRE with paper trail,0.5085910993524335
55013,Wisconsin,Burnett County,15392,0.0007796257796257797,18.81,Paper and DRE with paper trail,0.5085910993524335
55015,Wisconsin,Calumet County,50159,0.001993660160689009,153.88,Paper and DRE with paper trail,0.5085910993524335
55017,Wisconsin,Chippewa County,64135,0.0011850003898027598,61.9,Paper and DRE with paper trail,0.5085910993524335
55019,Wisconsin,Clark County,34709,0.001411737589674148,28.67,Paper and DRE with paper trail,0.5085910993524335
55021,Wisconsin,Columbia County,57358,0.0017434359635970572,74.24,Paper and DRE with paper trail,0.5085910993524335
55023,Wisconsin,Crawford County,16291,0.0015345896507273954,29.17,Paper and DRE with paper trail,0.5085910993524335
55025,Wisconsin,Dane County,542364,0.004524636590924176,407.67,Paper and DRE with paper trail,0.5085910993524335
55027,Wisconsin,Dodge County,87847,0.0016164467767823603,101.37,Paper and DRE with paper trail,0.5085910993524335
55029,Wisconsin,Door County,27610,0.0009416877942774357,57.65,Paper and DRE with paper trail,0.5085910993524335
55031,Wisconsin,Douglas County,43208,0.0010414738011479355,33.86,Paper and DRE with paper trail,0.5085910993524335
55033,Wisconsin,Dunn County,45131,0.0010635704947818572,51.59,Paper and DRE with paper trail,0.5085910993524335
55035,Wisconsin,Eau Claire County,104534,0.0017793253869554404,154.76,Paper and DRE with paper trail,0.5085910993524335
55037,Wisconsin,Florence County,4321,0.0009257116408238834,9.06,Paper and DRE with paper trail,0.5085910993524335
